com.samsung.health.sleep_stage;6110061;6;;;;;;;;
2021-01-19 03:42:00.000;aa743796-ee11-dd3e-5f72-0a56030c87ba;;19.01.21 09:21;19.01.21 09:21;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-19 03:47:00.000;d3dbb5d7-df2f-0578-09af-eb951d961278
2021-01-21 07:27:00.000;65ef49df-b887-6da3-d0b4-9805556d90f1;;21.01.21 09:31;21.01.21 09:31;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-21 07:28:00.000;7b59d6bf-829a-c577-a1aa-1088bec4da63
2021-01-18 03:52:00.000;8ecfa755-3879-1fd4-6a9c-803dfb476657;;18.01.21 06:36;18.01.21 06:36;40004;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-18 04:02:00.000;32cc0886-42cd-39c6-a51d-708c3946e8ee
2021-01-16 18:44:00.000;4caaebd2-c96d-23f2-985b-f7c36510900d;;16.01.21 19:16;16.01.21 19:16;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-16 18:57:00.000;7b109fbb-8a6e-0562-d300-3283e2d64c87
2021-01-20 08:10:00.000;2acedfd0-d662-54e0-e18e-18b5748648b1;;20.01.21 08:57;20.01.21 08:57;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-20 08:14:00.000;16fbe51f-dadf-2d4a-77e8-3b45797f8be9
2021-01-19 03:47:00.000;aa743796-ee11-dd3e-5f72-0a56030c87ba;;19.01.21 09:21;19.01.21 09:21;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-19 03:59:00.000;fc8729b9-2d0d-bba2-281e-e32b067e2f93
2021-01-17 02:46:00.000;6ab0b526-11b0-6682-9eb4-7476e8f02fd1;;17.01.21 11:02;17.01.21 11:02;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-17 02:58:00.000;fa61bbf2-1ec9-2111-2d2b-f43b7e8b90f1
2021-01-19 03:59:00.000;aa743796-ee11-dd3e-5f72-0a56030c87ba;;19.01.21 09:21;19.01.21 09:21;40003;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-19 04:03:00.000;be2de5be-f89e-17bd-9a5f-f8b8558e662b
2021-01-20 08:14:00.000;2acedfd0-d662-54e0-e18e-18b5748648b1;;20.01.21 08:57;20.01.21 08:57;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-20 08:15:00.000;c3c8ec70-2ff4-4c58-3e2c-9256a28d303d
2021-01-18 04:02:00.000;8ecfa755-3879-1fd4-6a9c-803dfb476657;;18.01.21 06:36;18.01.21 06:36;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-18 04:07:00.000;5fd25d87-dff7-b03e-5aa6-4199f8fcf84d
2021-01-21 09:15:00.000;65ef49df-b887-6da3-d0b4-9805556d90f1;;21.01.21 09:31;21.01.21 09:31;40004;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-21 09:22:00.000;f2c44d6f-f216-1b71-754b-13a6d8d7c2bf
2021-01-21 07:28:00.000;65ef49df-b887-6da3-d0b4-9805556d90f1;;21.01.21 09:31;21.01.21 09:31;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-21 07:32:00.000;5274e70f-7930-e777-0cf0-3572b0188225
2021-01-20 08:15:00.000;2acedfd0-d662-54e0-e18e-18b5748648b1;;20.01.21 08:57;20.01.21 08:57;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-20 08:19:00.000;cec95cd0-0e9e-e42c-85fa-e016ced5dd7d
2021-01-17 02:58:00.000;6ab0b526-11b0-6682-9eb4-7476e8f02fd1;;17.01.21 11:02;17.01.21 11:02;40003;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-17 03:03:00.000;4cc9bd5a-7648-a929-3026-3bbaa1c0ac2e
2021-01-21 09:22:00.000;65ef49df-b887-6da3-d0b4-9805556d90f1;;21.01.21 09:31;21.01.21 09:31;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-21 09:23:00.000;485f0bbc-da71-8231-c656-3343cf181dbe
2021-01-21 07:32:00.000;65ef49df-b887-6da3-d0b4-9805556d90f1;;21.01.21 09:31;21.01.21 09:31;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-21 07:33:00.000;c2e9d0c3-92ac-a761-0494-0370305e699f
2021-01-20 08:19:00.000;2acedfd0-d662-54e0-e18e-18b5748648b1;;20.01.21 08:57;20.01.21 08:57;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-20 08:20:00.000;db749aca-482d-4243-d225-db096f0a16ef
2021-01-19 04:03:00.000;aa743796-ee11-dd3e-5f72-0a56030c87ba;;19.01.21 09:21;19.01.21 09:21;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-19 04:06:00.000;c14fa3a7-68e7-076a-2d04-df74be986fa8
2021-01-17 03:03:00.000;6ab0b526-11b0-6682-9eb4-7476e8f02fd1;;17.01.21 11:02;17.01.21 11:02;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-17 03:14:00.000;dae7859a-69de-85dc-f91c-b9462ea9d22a
2021-01-21 07:33:00.000;65ef49df-b887-6da3-d0b4-9805556d90f1;;21.01.21 09:31;21.01.21 09:31;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-21 07:36:00.000;81349088-6c8d-506e-39a4-783bb53351d3
2021-01-20 08:20:00.000;2acedfd0-d662-54e0-e18e-18b5748648b1;;20.01.21 08:57;20.01.21 08:57;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-20 08:24:00.000;dab9bc49-523c-06f1-084c-4ddecfdbbd94
2021-01-19 04:06:00.000;aa743796-ee11-dd3e-5f72-0a56030c87ba;;19.01.21 09:21;19.01.21 09:21;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-19 04:08:00.000;6be9b5d5-1bdf-4131-f9df-19548b6db67f
2021-01-18 04:07:00.000;8ecfa755-3879-1fd4-6a9c-803dfb476657;;18.01.21 06:36;18.01.21 06:36;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-18 04:08:00.000;207ff1fe-4f52-7b4f-827b-b9fc874945bc
2021-01-17 03:14:00.000;6ab0b526-11b0-6682-9eb4-7476e8f02fd1;;17.01.21 11:02;17.01.21 11:02;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-17 03:15:00.000;a24f0d5a-31b4-ab16-5b88-6651b966834e
2021-01-20 08:24:00.000;2acedfd0-d662-54e0-e18e-18b5748648b1;;20.01.21 08:57;20.01.21 08:57;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-20 08:25:00.000;534922e2-1673-36a4-e77e-f457665e0db3
2021-01-21 09:23:00.000;65ef49df-b887-6da3-d0b4-9805556d90f1;;21.01.21 09:31;21.01.21 09:31;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-21 09:24:00.000;44a4075f-d61b-6881-c966-9d1f9a0b4761
2021-01-18 04:08:00.000;8ecfa755-3879-1fd4-6a9c-803dfb476657;;18.01.21 06:36;18.01.21 06:36;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-18 04:14:00.000;a02e09ee-f861-8bb8-c085-ca1fdf2245ee
2021-01-17 03:15:00.000;6ab0b526-11b0-6682-9eb4-7476e8f02fd1;;17.01.21 11:02;17.01.21 11:02;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-17 03:18:00.000;254e30f5-3a5e-ae56-b96a-b2fd3a34922a
2021-01-20 08:25:00.000;2acedfd0-d662-54e0-e18e-18b5748648b1;;20.01.21 08:57;20.01.21 08:57;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-20 08:29:00.000;525ea700-4f6e-3d43-cf61-a5e2943fb222
2021-01-21 07:36:00.000;65ef49df-b887-6da3-d0b4-9805556d90f1;;21.01.21 09:31;21.01.21 09:31;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-21 07:38:00.000;ab192fff-0e88-cf4c-6dce-dd45b0a8ace6
2021-01-17 03:18:00.000;6ab0b526-11b0-6682-9eb4-7476e8f02fd1;;17.01.21 11:02;17.01.21 11:02;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-17 03:19:00.000;34852c0b-01b5-bc10-44a1-cc7137a75044
2021-01-20 08:29:00.000;2acedfd0-d662-54e0-e18e-18b5748648b1;;20.01.21 08:57;20.01.21 08:57;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-20 08:30:00.000;05ed0c89-20d5-5de0-97e8-ceb8321788f1
2021-01-19 04:08:00.000;aa743796-ee11-dd3e-5f72-0a56030c87ba;;19.01.21 09:21;19.01.21 09:21;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-19 04:19:00.000;0ac0f5c2-708b-9571-da61-1b353b0fd016
2021-01-18 04:14:00.000;8ecfa755-3879-1fd4-6a9c-803dfb476657;;18.01.21 06:36;18.01.21 06:36;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-18 04:15:00.000;635066ba-755c-6a0c-1bda-507acfacd918
2021-01-24 03:12:00.000;f68b414d-6bac-5231-ea43-fb3e5c899bfe;;2021-01-24 18:32:12.089;2021-01-24 18:32:12.089;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-24 03:17:00.000;aa9133ec-57c1-1874-725b-d3d57e8d9380
2021-01-21 09:24:00.000;65ef49df-b887-6da3-d0b4-9805556d90f1;;21.01.21 09:31;21.01.21 09:31;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-21 09:27:00.000;63789d24-97f3-ff93-624a-a6c87c60031d
2021-01-25 06:39:00.000;40949947-07be-a52d-f5f9-819ad84e4f2f;;25.01.21 08:46;25.01.21 08:46;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-25 06:42:00.000;068e3ac5-49fd-7751-35e4-29e60166258b
2021-01-21 07:38:00.000;65ef49df-b887-6da3-d0b4-9805556d90f1;;21.01.21 09:31;21.01.21 09:31;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-21 07:42:00.000;b6ad1881-627b-a9ed-153e-45c3c9d0eabd
2021-01-24 03:17:00.000;f68b414d-6bac-5231-ea43-fb3e5c899bfe;;2021-01-24 18:32:12.089;2021-01-24 18:32:12.089;40004;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-24 03:22:00.000;8f7c829b-ceca-be97-ec08-db3c21a5fe81
2021-01-22 00:52:00.000;04a5ee61-da80-0d16-dee7-910c53d3fe11;;22.01.21 09:21;22.01.21 09:21;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-22 00:55:00.000;513cd0ed-bcbd-ebb9-5ca8-21a99937a57c
2021-01-25 06:42:00.000;40949947-07be-a52d-f5f9-819ad84e4f2f;;25.01.21 08:46;25.01.21 08:46;40003;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-25 06:55:00.000;d798caa6-1c45-5d0e-ed34-efe87e80e859
2021-01-19 04:19:00.000;aa743796-ee11-dd3e-5f72-0a56030c87ba;;19.01.21 09:21;19.01.21 09:21;40004;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-19 04:24:00.000;21b5799a-4ea4-63ce-ffe9-2604c4257835
2021-01-24 03:22:00.000;f68b414d-6bac-5231-ea43-fb3e5c899bfe;;2021-01-24 18:32:12.089;2021-01-24 18:32:12.089;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-24 03:34:00.000;69dfcde0-e8d4-b254-f9f3-77c9a5a6d0b6
2021-01-25 06:55:00.000;40949947-07be-a52d-f5f9-819ad84e4f2f;;25.01.21 08:46;25.01.21 08:46;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-25 07:05:00.000;9b29691d-922b-e533-953a-ba5c39775354
2021-01-19 04:24:00.000;aa743796-ee11-dd3e-5f72-0a56030c87ba;;19.01.21 09:21;19.01.21 09:21;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-19 04:25:00.000;ad711af2-93a3-53b0-a87c-28fdb9e88fd2
2021-01-25 07:05:00.000;40949947-07be-a52d-f5f9-819ad84e4f2f;;25.01.21 08:46;25.01.21 08:46;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-25 07:06:00.000;d21dc607-de0f-6a3f-4655-44fc60d508f0
2021-01-24 03:34:00.000;f68b414d-6bac-5231-ea43-fb3e5c899bfe;;2021-01-24 18:32:12.089;2021-01-24 18:32:12.089;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-24 03:35:00.000;8c9288c0-f6c3-edaf-34f6-273665e53b95
2021-01-19 04:25:00.000;aa743796-ee11-dd3e-5f72-0a56030c87ba;;19.01.21 09:21;19.01.21 09:21;40004;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-19 04:37:00.000;07f02254-bacd-a100-f94a-f4e6d954b29e
2021-01-25 07:06:00.000;40949947-07be-a52d-f5f9-819ad84e4f2f;;25.01.21 08:46;25.01.21 08:46;40004;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-25 07:27:00.000;1fc52b46-a3f7-5e6e-7b39-8f67e44e68f5
2021-01-22 00:55:00.000;04a5ee61-da80-0d16-dee7-910c53d3fe11;;22.01.21 09:21;22.01.21 09:21;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-22 00:56:00.000;40d59b4e-ebac-c44b-f1f1-f6b84e6a395d
2021-01-24 03:35:00.000;f68b414d-6bac-5231-ea43-fb3e5c899bfe;;2021-01-24 18:32:12.089;2021-01-24 18:32:12.089;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-24 03:38:00.000;d6222ecf-6647-a6a9-2430-2863a5933d82
2021-01-25 07:27:00.000;40949947-07be-a52d-f5f9-819ad84e4f2f;;25.01.21 08:46;25.01.21 08:46;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-25 07:28:00.000;cb3793b4-4aba-50ce-21d4-b40ae8bb24f5
2021-01-24 03:38:00.000;f68b414d-6bac-5231-ea43-fb3e5c899bfe;;2021-01-24 18:32:12.089;2021-01-24 18:32:12.089;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-24 03:39:00.000;4d7fb7f8-ca84-94be-2f95-da1c5f673ac6
2021-01-22 00:56:00.000;04a5ee61-da80-0d16-dee7-910c53d3fe11;;22.01.21 09:21;22.01.21 09:21;40003;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-22 00:59:00.000;2aff908b-1d08-c4ce-51fc-9f8c97f5ce5f
2021-01-25 07:28:00.000;40949947-07be-a52d-f5f9-819ad84e4f2f;;25.01.21 08:46;25.01.21 08:46;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-25 07:29:00.000;46c13e10-ddc7-7e61-0c29-69316a9a89e7
2021-01-22 00:59:00.000;04a5ee61-da80-0d16-dee7-910c53d3fe11;;22.01.21 09:21;22.01.21 09:21;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-22 01:13:00.000;481719d7-c96a-dc64-3ce4-86dffe9bcd55
2021-01-24 03:39:00.000;f68b414d-6bac-5231-ea43-fb3e5c899bfe;;2021-01-24 18:32:12.089;2021-01-24 18:32:12.089;40004;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-24 03:47:00.000;d0696f21-ec66-c4d4-9fe3-4235fbdfd2e2
2021-01-25 07:29:00.000;40949947-07be-a52d-f5f9-819ad84e4f2f;;25.01.21 08:46;25.01.21 08:46;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-25 07:30:00.000;fab9206c-661b-1b73-9aec-a72e677674e1
2021-01-24 03:47:00.000;f68b414d-6bac-5231-ea43-fb3e5c899bfe;;2021-01-24 18:32:12.089;2021-01-24 18:32:12.089;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-24 03:48:00.000;742b4a08-1f81-34ba-2dbf-0d6195bd51a4
2021-01-21 07:42:00.000;65ef49df-b887-6da3-d0b4-9805556d90f1;;21.01.21 09:31;21.01.21 09:31;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-21 07:43:00.000;509ba68b-d77e-3a9e-c904-0ac5e3cd11fc
2021-01-19 04:37:00.000;aa743796-ee11-dd3e-5f72-0a56030c87ba;;19.01.21 09:21;19.01.21 09:21;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-19 04:38:00.000;1e8ca312-c541-fec7-744a-0e1b49b1d12b
2021-01-25 07:30:00.000;40949947-07be-a52d-f5f9-819ad84e4f2f;;25.01.21 08:46;25.01.21 08:46;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-25 07:32:00.000;2e405f68-8ae9-f94d-0a74-b999e69f9cac
2021-01-24 03:48:00.000;f68b414d-6bac-5231-ea43-fb3e5c899bfe;;2021-01-24 18:32:12.089;2021-01-24 18:32:12.089;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-24 03:49:00.000;ab0a2607-d3d4-d1a0-f096-44ff4dc362e5
2021-01-21 07:43:00.000;65ef49df-b887-6da3-d0b4-9805556d90f1;;21.01.21 09:31;21.01.21 09:31;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-21 07:47:00.000;cbd20a3b-3bdd-be76-0173-69bb07cb0c76
2021-01-22 01:13:00.000;04a5ee61-da80-0d16-dee7-910c53d3fe11;;22.01.21 09:21;22.01.21 09:21;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-22 01:14:00.000;5a7c96d4-5d8b-f0d5-d1ef-52c8a16b1575
2021-01-24 03:49:00.000;f68b414d-6bac-5231-ea43-fb3e5c899bfe;;2021-01-24 18:32:12.089;2021-01-24 18:32:12.089;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-24 03:52:00.000;8f47c770-60c5-aae1-683d-26e5a00a2be4
2021-01-25 07:32:00.000;40949947-07be-a52d-f5f9-819ad84e4f2f;;25.01.21 08:46;25.01.21 08:46;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-25 07:33:00.000;62876d72-53a4-f944-a4cf-59b584325c8b
2021-01-19 04:38:00.000;aa743796-ee11-dd3e-5f72-0a56030c87ba;;19.01.21 09:21;19.01.21 09:21;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-19 05:19:00.000;1632cb65-4624-83fc-b5de-640e9e576a33
2021-01-23 02:35:00.000;cce7a2ea-7c74-31bf-8760-80030a7d8c6e;;23.01.21 11:12;23.01.21 11:12;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-23 02:58:00.000;c0214f44-9b35-84c3-1a1d-5c22658c64b1
2021-01-24 03:52:00.000;f68b414d-6bac-5231-ea43-fb3e5c899bfe;;2021-01-24 18:32:12.089;2021-01-24 18:32:12.089;40004;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-24 04:04:00.000;f72a39e3-44d5-cbe9-310f-d314eb2a2ba4
2021-01-21 07:47:00.000;65ef49df-b887-6da3-d0b4-9805556d90f1;;21.01.21 09:31;21.01.21 09:31;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-21 07:48:00.000;af8b50a5-ff30-9521-b84e-fbf1420b511e
2021-01-25 07:33:00.000;40949947-07be-a52d-f5f9-819ad84e4f2f;;25.01.21 08:46;25.01.21 08:46;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-25 07:37:00.000;03837a78-9df4-de7a-b703-f2c522b10edd
2021-01-19 05:19:00.000;aa743796-ee11-dd3e-5f72-0a56030c87ba;;19.01.21 09:21;19.01.21 09:21;40003;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-19 05:27:00.000;4d6ab240-b6ed-8a37-34f6-996ff6bbf2bd
2021-01-24 04:04:00.000;f68b414d-6bac-5231-ea43-fb3e5c899bfe;;2021-01-24 18:32:12.089;2021-01-24 18:32:12.089;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-24 04:15:00.000;7a375b73-df66-d075-34cd-acc7c65f944a
2021-01-21 07:48:00.000;65ef49df-b887-6da3-d0b4-9805556d90f1;;21.01.21 09:31;21.01.21 09:31;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-21 07:52:00.000;7a6cc353-6fb1-6e00-57b8-b6fefa4ffe23
2021-01-25 07:37:00.000;40949947-07be-a52d-f5f9-819ad84e4f2f;;25.01.21 08:46;25.01.21 08:46;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-25 07:38:00.000;60781cd4-f0c6-680e-ab7f-a5dc89dfe373
2021-01-24 04:15:00.000;f68b414d-6bac-5231-ea43-fb3e5c899bfe;;2021-01-24 18:32:12.089;2021-01-24 18:32:12.089;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-24 04:16:00.000;515f4e99-deca-b005-1854-9639f77fda46
2021-01-21 07:52:00.000;65ef49df-b887-6da3-d0b4-9805556d90f1;;21.01.21 09:31;21.01.21 09:31;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-21 07:53:00.000;83ae98da-7e87-b443-d9aa-ef920be21c9c
2021-01-25 07:38:00.000;40949947-07be-a52d-f5f9-819ad84e4f2f;;25.01.21 08:46;25.01.21 08:46;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-25 07:42:00.000;6f0e7bd0-fbee-d364-3279-6eb673a26393
2021-01-22 01:14:00.000;04a5ee61-da80-0d16-dee7-910c53d3fe11;;22.01.21 09:21;22.01.21 09:21;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-22 01:26:00.000;7dae9a05-13e2-f1db-edd8-d7e4c849258c
2021-01-24 04:16:00.000;f68b414d-6bac-5231-ea43-fb3e5c899bfe;;2021-01-24 18:32:12.089;2021-01-24 18:32:12.089;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-24 04:34:00.000;cc197431-5293-2728-cffb-534f2561247c
2021-01-21 07:53:00.000;65ef49df-b887-6da3-d0b4-9805556d90f1;;21.01.21 09:31;21.01.21 09:31;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-21 07:57:00.000;1bacb06e-ba3b-3d49-f1c6-b5d95aa665cd
2021-01-22 01:26:00.000;04a5ee61-da80-0d16-dee7-910c53d3fe11;;22.01.21 09:21;22.01.21 09:21;40003;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-22 01:32:00.000;5882cfef-3789-fd08-20df-e1261fd01c4b
2021-01-19 05:27:00.000;aa743796-ee11-dd3e-5f72-0a56030c87ba;;19.01.21 09:21;19.01.21 09:21;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-19 05:28:00.000;ee518b8b-2482-82e8-5408-2f173ce876b4
2021-01-25 07:42:00.000;40949947-07be-a52d-f5f9-819ad84e4f2f;;25.01.21 08:46;25.01.21 08:46;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-25 07:43:00.000;8175190c-9b5a-8470-4b6d-52ffaf822b35
2021-01-24 04:34:00.000;f68b414d-6bac-5231-ea43-fb3e5c899bfe;;2021-01-24 18:32:12.089;2021-01-24 18:32:12.089;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-24 04:35:00.000;b3769f59-6f9a-f21c-592d-d32dead85c0d
2021-01-23 02:58:00.000;cce7a2ea-7c74-31bf-8760-80030a7d8c6e;;23.01.21 11:12;23.01.21 11:12;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-23 03:00:00.000;1f128b11-7553-78af-953c-d69746d51f67
2021-01-19 05:28:00.000;aa743796-ee11-dd3e-5f72-0a56030c87ba;;19.01.21 09:21;19.01.21 09:21;40003;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-19 05:31:00.000;91ef91eb-ec94-0b87-f991-7fcd888cfc4a
2021-01-25 07:43:00.000;40949947-07be-a52d-f5f9-819ad84e4f2f;;25.01.21 08:46;25.01.21 08:46;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-25 07:45:00.000;374a2d65-a9d6-34a5-8162-4d7790d4eb37
2021-01-24 04:35:00.000;f68b414d-6bac-5231-ea43-fb3e5c899bfe;;2021-01-24 18:32:12.089;2021-01-24 18:32:12.089;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-24 04:40:00.000;b2f606c4-9c29-e020-b5c6-109ff68c127c
2021-01-23 03:00:00.000;cce7a2ea-7c74-31bf-8760-80030a7d8c6e;;23.01.21 11:12;23.01.21 11:12;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-23 03:19:00.000;853c7f3d-8e55-3df0-c3f2-df085641706c
2021-01-25 07:45:00.000;40949947-07be-a52d-f5f9-819ad84e4f2f;;25.01.21 08:46;25.01.21 08:46;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-25 07:46:00.000;45392c7f-4397-baf3-9bb0-5feee5935cd7
2021-01-24 04:40:00.000;f68b414d-6bac-5231-ea43-fb3e5c899bfe;;2021-01-24 18:32:12.089;2021-01-24 18:32:12.089;40003;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-24 04:44:00.000;86b21f53-63b9-356b-feb1-2a62189758d1
2021-01-23 03:19:00.000;cce7a2ea-7c74-31bf-8760-80030a7d8c6e;;23.01.21 11:12;23.01.21 11:12;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-23 03:29:00.000;993d0f4f-edfc-ee14-d4ed-22df85b508c9
2021-01-25 07:46:00.000;40949947-07be-a52d-f5f9-819ad84e4f2f;;25.01.21 08:46;25.01.21 08:46;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-25 07:47:00.000;64cf896b-2920-8007-2f7b-6ea9961ffffa
2021-01-24 04:44:00.000;f68b414d-6bac-5231-ea43-fb3e5c899bfe;;2021-01-24 18:32:12.089;2021-01-24 18:32:12.089;40002;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-24 04:45:00.000;765ade69-5cc3-f578-7e7f-40cca3de7222
2021-01-23 03:29:00.000;cce7a2ea-7c74-31bf-8760-80030a7d8c6e;;23.01.21 11:12;23.01.21 11:12;40004;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-23 03:40:00.000;8336fd6b-5e53-6cfa-79f5-b6ec8dc195d8
2021-01-25 07:47:00.000;40949947-07be-a52d-f5f9-819ad84e4f2f;;25.01.21 08:46;25.01.21 08:46;40001;UTC+0100;0CI+8SNNP+;com.sec.android.app.shealth;2021-01-25 07:48:00.000;19e8a202-1b0f-6c2d-7d00-76bb9464eef7
